cited_cluster_id,citing_cluster_id,citing_court_id
107901,318515,ca5
107901,1323181,ncctapp
107901,1944406,ded
107901,2016962,michctapp
107901,2066220,illappct
107901,2290625,miwd
107901,770419,ca6
107901,310172,ca3
107901,4035931,oklaag
107901,2067367,nj
107901,2615965,cal
107901,4021850,ohioctapp
107901,2061289,nh
107901,1239263,michctapp
107901,318296,ca9
107901,320970,ca3
107901,1293437,nc
107901,780095,ca9
107901,433434,ca6
107901,457130,ca9
107901,306425,cadc
107901,743041,ca9
107901,453454,ca11
107901,2600056,orctapp
107901,770124,ca3
107901,1265469,washctapp
107901,425245,ca9
107901,431064,ca7
107901,1305121,wash
107901,425249,ca9
107901,2026911,ind
107901,2814839,cadc
107901,2318470,pa
107901,2097821,mad
107901,453274,ca9
107901,2285765,vt
107901,751203,ca9
107901,2017538,indctapp
107901,792187,ca4
107901,1282230,ga
107901,1331701,ga
107901,496268,ca9
107901,2409057,gand
107901,297043,ca6
107901,2150191,dcd
107901,2127448,calctapp
107901,454323,ca7
107901,306623,ca10
107901,2132025,njd
107901,2150211,paed
107901,2125630,wis
107901,2130611,alnd
107901,313394,ca5
107901,588913,ca9
107901,290953,ca9
107901,1302310,wva
107901,2141101,calctapp
107901,1944334,lactapp
107901,1341213,wva
107901,2287111,calctapp
107901,436327,ca10
107901,2220890,minn
107901,2105953,calctapp
107901,2258902,ncwd
107901,1939441,michctapp
107901,2017651,illappct
107901,4083701,ortc
107901,297145,ca8
107901,293257,cadc
107901,2258922,ksd
107901,1947318,fla
107901,2393768,nhd
107901,2290255,nhd
107901,2288526,nj
107901,1961544,nj
107901,2128307,calctapp
107901,1961443,txsd
107901,2314012,ctd
107901,2135209,mass
107901,2135024,pawd
107901,2135088,vaed
107901,2289763,flmd
107901,3010383,ca3
107901,2317494,njsuperctappdiv
107901,2461263,texapp
107901,1963927,ri
107901,2074894,illappct
107901,2140611,calctapp
107901,2222665,nd
107901,1361836,mowd
107901,1324064,ca2
107901,2259286,mowd
107901,2603969,kan
107901,2136816,pawd
107901,2259294,vawd
107901,2612255,alaska
107901,1368121,haw
107901,2289852,dcd
107901,1377376,njd
107901,2303160,nced
107901,1964659,ctd
107901,2302853,mdd
107901,2139705,calctapp
107901,1983653,ksd
107901,2245113,nhd
107901,1964379,ohsd
107901,3011643,ca3
107901,2392366,ilnd
107901,2150092,calctapp
107901,332104,ca4
107901,3028012,ca8
107901,1967484,md
107901,319890,ca10
107901,2618322,idaho
107901,1979521,mied
107901,1973442,flmb
107901,4085388,ortc
107901,1980467,mied
107901,2330662,md
107901,1969341,azd
107901,2147728,calctapp
107901,2154857,flmd
107901,2376296,tnmd
107901,1972549,pa
107901,1953651,hid
107901,2159077,lawd
107901,2396445,nc
107901,1980256,ohsd
107901,306964,ca9
107901,2298859,calctapp
107901,2144001,kyed
107901,330692,ca5
107901,2303366,ctd
107901,2393471,scd
107901,1955282,ala
107901,2162863,calctapp
107901,2177854,njsuperctappdiv
107901,2258486,ilnd
107901,2157869,indctapp
107901,2298425,md
107901,1964605,flmd
107901,2155430,ncwd
107901,2058614,njsuperctappdiv
107901,2153577,mowd
107901,1980139,njsuperctappdiv
107901,2164734,michctapp
107901,1992211,wis
107901,2155136,txed
107901,1983283,wis
107901,319925,ca7
107901,1978970,mich
107901,4114914,risuperct
107901,2168661,ind
107901,4231098,wisag
107901,2481708,illappct
107901,2308689,miwd
107901,2059079,njsuperctappdiv
107901,2477207,azd
107901,2168656,calctapp
107901,323716,ca3
107901,2068981,nd
107901,2309560,hid
107901,2069042,minn
107901,2245232,sdd
107901,2248623,mad
107901,2392243,nh
107901,2615142,wash
107901,2627750,orctapp
107901,2486471,pawd
107901,2307706,pamd
107901,2089436,njsuperctappdiv
107901,2101348,indctapp
107901,2335156,nysd
107901,2253144,dcd
107901,1938427,mdctspecapp
107901,2614183,cal
107901,2311113,pasuperct
107901,2466194,ilnd
107901,2163728,calctapp
107901,2410380,tenn
107901,2400820,ohsd
107901,2339706,njd
107901,2163272,calctapp
107901,2166585,calctapp
107901,2405695,texcrimapp
107901,2302275,ohsd
107901,2166547,calctapp
107901,2393666,flmd
107901,2188084,md
107901,2313006,mad
107901,2164505,michctapp
107901,2339463,vtd
107901,2616346,colo
107901,4355537,texag
107901,2479782,hid
107901,2076763,ill
107901,2081011,njsuperctappdiv
107901,2254350,flmd
107901,2332231,mdctspecapp
107901,2341563,nh
107901,2400322,dc
107901,2080498,mass
107901,2080165,njsuperctappdiv
107901,2310239,pamd
107901,3135942,illappct
107901,3144978,illappct
107901,2090129,illappct
107901,2103063,mass
107901,2343767,ksd
107901,2504220,dcd
107901,2260436,njsuperctappdiv
107901,2097599,ind
107901,2175525,calctapp
107901,2343486,paed
107901,2629178,kanctapp
107901,2609533,alaska
107901,2182171,rid
107901,2505252,nysd
107901,329405,ca5
107901,2325341,nj
107901,2344261,ilnd
107901,2325184,hid
107901,2438203,texapp
107901,2349713,ndd
107901,2403671,texapp
107901,2183209,ned
107901,4343118,ag
107901,2343260,flmd
107901,2344377,ohsd
107901,2401085,flnd
107901,3022239,ca8
107901,3035958,ca9
107901,2412833,texcrimapp
107901,4355962,texag
107901,2449487,vtd
107901,338332,ca3
107901,2254651,mied
107901,2268309,njsuperctappdiv
107901,2429478,texapp
107901,2488316,ala
107901,2428528,ohsd
107901,338490,ca10
107901,2425675,mied
107901,2355011,njd
107901,2360231,vawd
107901,2364238,mnd
107901,2432990,mo
107901,2351621,dcd
107901,2355274,hid
107901,2339403,md
107901,2363944,ri
107901,2456375,texapp
107901,3037091,ca8
107901,2364656,wied
107901,2612688,idaho
107901,2457364,washctapp
107901,2419908,mnd
107901,2368056,dcd
107901,2370139,cacd
107901,2427349,rid
107901,2344444,nhd
107901,2352969,paed
107901,2367200,gand
107901,2362490,ctd
107901,2359934,nj
107901,2362506,almd
107901,2358114,conn
107901,2483441,ared
107901,3195609,oklacivapp
107901,2525321,alaska
107901,2360800,lawd
107901,2358269,nj
107901,2799271,cafc
107901,3198667,oklacivapp
107901,2368807,dc
107901,2410074,mo
107901,2366731,nj
107901,2625487,idaho
107901,2367977,mdd
107901,2390214,ilnd
107901,2810345,texapp
107901,2357975,pamd
107901,2408998,texapp
107901,2362694,mad
107901,2355496,pa
107901,2369568,txnd
107901,2108409,mass
107901,2347756,mowd
107901,2378335,txsd
107901,2350516,njd
107901,2364192,vaed
107901,2378376,gand
107901,2353159,ilnd
107901,2353164,vid
107901,2366036,njd
107901,2441409,texapp
107901,2427985,ded
107901,2433292,mo
107901,2450682,kyctapp
107901,2398741,conn
107901,2519144,washctapp
107901,2383695,texapp
107901,2263626,ohnd
107901,2660244,dcd
107901,2586510,wyo
107901,2400268,nj
107901,4525557,ohioctapp
107901,2595253,scd
107901,2594197,cand
107901,2571552,kan
107901,2597078,paed
107901,4479140,washctapp
107901,2597091,txsd
107901,2597126,cand
107901,2595682,cand
107901,2596202,msnd
107901,2580724,cod
107901,4777301,neb
107901,2645107,alaska
107901,2676392,neb
107901,2295002,md
107901,2126265,dcd
107901,2563025,vaed
107901,2564151,iasd
107901,327602,cadc
107901,2287528,laed
107901,310052,ca10
107901,2121498,mich
107901,2858801,texapp
107901,2570341,colo
107901,290014,ca5
107901,4559313,tax
107901,3567636,nebag
107901,2125762,pawd
107901,4780803,neb
107901,4780647,neb
107901,2691858,ohio
107901,4780741,neb
107901,2627306,washctapp
107901,339315,ca6
107901,324439,ca8
107901,2689948,ohio
107901,3134317,ill
107901,2686308,ca5
107901,2683730,nebctapp
107901,4554667,tax
107901,339331,ca9
107901,305486,cadc
107901,2974176,ca6
107901,2973599,ca6
107901,4787278,nebctapp
107901,322914,ca5
107901,4557978,tax
107901,2687624,iowa
107901,322961,ca7
107901,355203,ca10
107901,330056,ca3
107901,328195,ca5
107901,320657,ca6
107901,2305216,calctapp
107901,358111,ca8
107901,324561,cadc
107901,3938127,ohioctapp
107901,3938127,ohioctapp
107901,3939214,ohioctapp
107901,339144,cadc
107901,3959163,ohioctapp
107901,2861366,texapp
107901,3970350,ohioctapp
107901,332437,ca9
107901,2415026,paed
107901,3951873,ohioctapp
107901,3310928,coloag
107901,3980860,ohioctapp
107901,3011309,ca3
107901,2415755,paed
107901,344768,cadc
107901,4722510,texapp
107901,312302,ca9
107901,344518,ca9
107901,3310451,coloag
107901,4795571,nebctapp
107901,3985711,ohioctapp
107901,4231784,wisag
107901,3990818,ohioctapp
107901,4617675,ca6
107901,3336612,connsuperct
107901,3340392,connsuperct
107901,4244648,cal
107901,4603400,ca7
107901,2424667,wvnd
107901,4017775,ohioctapp
107901,4613994,kan
107901,3346676,connsuperct
107901,4558959,tax
107901,3362120,connsuperct
107901,3358370,connsuperct
107901,3205706,mo
107901,3010660,ca3
107901,3196087,mont
107901,3196090,oklacivapp
107901,4747996,ca6
107901,4268440,texapp
107901,3203795,ca9
107901,332934,ca6
107901,3216822,ca5
107901,3218717,dc
107901,2415365,hid
107901,371142,ca5
107901,3256166,arkag
107901,4115067,risuperct
107901,3257000,arkag
107901,339020,ca9
107901,4289075,texapp
107901,4556047,tax
107901,4353383,texag
107901,4677884,washctapp
107901,4352881,texag
107901,4352986,texag
107901,4352504,texag
107901,4351245,texag
107901,4333138,calctapp
107901,4355465,texag
107901,4826897,tax
107901,4354190,texag
107901,4135076,texag
107901,328797,ca7
107901,4136742,texag
107901,4136997,texag
107901,4134211,texag
107901,339940,cadc
107901,4353905,texag
107901,373006,ca3
107901,4136336,texag
107901,2491023,ned
107901,4887263,neb
107901,4898528,neb
107901,4889137,neb
107901,4136532,texag
107901,372063,ca9
107901,2485235,dcd
107901,4135458,texag
107901,363501,ca3
107901,359515,ca5
107901,779805,ca6
107901,404986,ca5
107901,384956,cadc
107901,4901109,ca10
107901,381263,cadc
107901,2492857,laed
107901,377995,ca5
107901,761569,ca8
107901,2339637,dcd
107901,373681,ca5
107901,375363,ca5
107901,373429,ca4
107901,406256,ca7
107901,387406,ca9
107901,108713,scotus
107901,371783,ca3
107901,368421,ca3
107901,383708,ca9
107901,393958,ca5
107901,379550,ca7
107901,4845758,ca7
107901,391381,ca5
107901,4845777,ca7
107901,391286,ca9
107901,782129,ca6
107901,4902220,neb
107901,10256455,wiwd
107901,414488,ca7
107901,418703,cadc
107901,4390566,washctapp
107901,401006,ca9
107901,4885035,neb
107901,4758891,neb
107901,842365,mich
107901,406821,ca9
107901,443235,ca5
107901,4289175,texapp
107901,4764079,neb
107901,4883066,neb
107901,4764023,neb
107901,405908,ca3
107901,406018,ca8
107901,425956,ca6
107901,4762310,neb
107901,455832,ca9
107901,4883113,iowa
107901,440502,ca8
107901,455828,ca9
107901,4885130,neb
107901,394876,ca5
107901,4768680,neb
107901,4878325,neb
107901,4889063,neb
107901,4897014,neb
107901,435001,cadc
107901,4777192,neb
107901,468543,ca3
107901,4775293,neb
107901,4775189,neb
107901,427532,ca4
107901,423599,ca7
107901,424077,ca7
107901,1377997,gand
107901,33190,ca5
107901,818394,cit
107901,1352061,mich
107901,1352161,mich
107901,4597478,pacommwct
107901,480192,ca4
107901,1384601,okla
107901,1378680,mowd
107901,4603539,ca7
107901,1378188,paed
107901,880544,mont
107901,475301,ca8
107901,4808590,tax
107901,879423,mont
107901,2501218,txwd
107901,1378500,washctapp
107901,4809151,calctapp
107901,448900,ca5
107901,2598363,idaho
107901,4640106,pa
107901,456377,ca8
107901,437590,ca11
107901,2509473,coloctapp
107901,4624803,mdctspecapp
107901,2563700,pawd
107901,1381147,kan
107901,1395626,alaska
107901,510614,cadc
107901,530524,cadc
107901,1358408,wva
107901,492419,ca6
107901,1404443,rid
107901,1404479,paed
107901,1518492,md
107901,1400214,dcd
107901,1407667,ilnd
107901,483871,ca9
107901,502489,ca2
107901,1398218,akd
107901,500686,ca9
107901,72884,ca11
107901,108069,scotus
107901,1405985,colo
107901,109768,scotus
107901,108075,scotus
107901,112786,scotus
107901,1415582,wied
107901,109399,scotus
107901,1406283,casd
107901,1399544,mdd
107901,1418399,dcd
107901,504638,ca1
107901,1400858,ilnd
107901,1416021,ksd
107901,112899,scotus
107901,76661,ca11
107901,108655,scotus
107901,1390734,cal
107901,1418630,haw
107901,1415628,nced
107901,534297,ca10
107901,1418638,paed
107901,538815,ca3
107901,1419077,mied
107901,532126,ca10
107901,108466,scotus
107901,1418503,ohsd
107901,1422695,caed
107901,118111,scotus
107901,109463,scotus
107901,516458,ca7
107901,1425614,njd
107901,509353,ca9
107901,1414313,paed
107901,803960,ca2
107901,1422905,nm
107901,109954,scotus
107901,108751,scotus
107901,1435021,wyo
107901,1430234,iasd
107901,1437963,pasuperct
107901,1439589,pa
107901,1434686,colo
107901,1444749,ared
107901,2554470,conn
107901,1401945,cal
107901,107971,scotus
107901,1401947,innd
107901,1457891,ctd
107901,2503944,ohsd
107901,1397681,ohnd
107901,1455582,okla
107901,117935,scotus
107901,1428311,laed
107901,1428314,mad
107901,1439615,wyo
107901,1460308,mnd
107901,1453378,moed
107901,1455487,pawd
107901,1460611,nmd
107901,1469690,tnmd
107901,76424,ca11
107901,1460724,njd
107901,1470999,flmd
107901,1471346,vaed
107901,1445549,cod
107901,1444687,ded
107901,170190,ca10
107901,4890867,neb
107901,2528744,mass
107901,4893091,neb
107901,2567766,ohsd
107901,2580982,nev
107901,184884,cadc
107901,2630104,idaho
107901,2607480,colo
107901,2578233,txwd
107901,582729,ca9
107901,2569264,ord
107901,2609589,orctapp
107901,2615029,alaskactapp
107901,154162,ca10
107901,564357,ca6
107901,1045865,tenncrimapp
107901,1081157,tennctapp
107901,1049108,tenncrimapp
107901,1635274,mnd
107901,1658111,mich
107901,1662503,fla
107901,1660630,laed
107901,1713718,wis
107901,1743963,iasd
107901,1738172,ded
107901,1672916,mdd
107901,1691314,cand
107901,1695442,fla
107901,1743945,texapp
107901,1700789,fla
107901,1687076,insd
107901,1725908,wisctapp
107901,1669228,pawd
107901,1729927,ala
107901,1735992,insd
107901,1701552,neb
107901,1691507,vtd
107901,1687742,ala
107901,1723025,la
107901,1669667,cand
107901,1730460,fladistctapp
107901,1742742,rid
107901,1710860,wis
107901,1687566,cand
107901,1719437,nd
107901,1696592,minn
107901,1744009,txsd
107901,1738669,nced
107901,1742838,fla
107901,1678629,ky
107901,1738696,ncmd
107901,1692692,mied
107901,1736469,texapp
107901,1719956,lactapp
107901,1666608,rid
107901,1743687,mnd
107901,1670616,tenn
107901,1684691,ksd
107901,1689259,fladistctapp
107901,1685803,lactapp
107901,1735151,mo
107901,1713062,fladistctapp
107901,1743827,ord
107901,1672262,msnd
107901,1793078,dcd
107901,1763476,la
107901,1744885,texapp
107901,1817453,ctd
107901,1745263,hid
107901,1804798,ala
107901,1794176,mad
107901,1802358,michctapp
107901,1769226,fla
107901,1802412,vaed
107901,1772956,fla
107901,1802559,fladistctapp
107901,1756498,mo
107901,1795540,laed
107901,1802863,vtd
107901,1756585,fla
107901,1803230,wawd
107901,1803247,mowd
107901,1803036,rid
107901,1795802,wied
107901,1796257,ilnd
107901,1807112,sdd
107901,1788309,mo
107901,1757665,mo
107901,1762268,wis
107901,1869250,arwd
107901,1869281,lactapp
107901,1873280,sdd
107901,1838541,fla
107901,1874064,ctd
107901,1880690,flsd
107901,1880683,cacd
107901,1853370,la
107901,1848318,michctapp
107901,1888398,cod
107901,1878537,mdd
107901,1884773,dcd
107901,1879011,laed
107901,1878879,wied
107901,1876105,mdd
107901,1867691,miwd
107901,1871993,mnd
107901,1879785,wis
107901,1887598,iand
107901,1882842,mowd
107901,2382910,texapp
107901,1869071,la
107901,1150669,wyo
107901,1121345,ariz
107901,2471334,casd
107901,2477011,ned
107901,1126076,miss
107901,1139397,nev
107901,1126695,cal
107901,1121816,wash
107901,1126752,washctapp
107901,1137021,idaho
107901,1118385,washctapp
107901,1139525,fladistctapp
107901,1102234,fladistctapp
107901,1146384,mont
107901,1144930,colo
107901,1119523,hawapp
107901,1144793,okla
107901,1145030,alaska
107901,1140886,cal
107901,1128329,colo
107901,1179360,okla
107901,1148416,cal
107901,1143257,wash
107901,1169278,washctapp
107901,1152900,washctapp
107901,1152962,washctapp
107901,1188732,wash
107901,1186691,arizctapp
107901,1196823,washctapp
107901,1166996,haw
107901,1169918,arizctapp
107901,1186805,cal
107901,1170637,wash
107901,1182435,colo
107901,1173246,arizctapp
107901,1177856,wyo
107901,1180295,alaska
107901,1177913,utah
107901,1186013,wash
107901,1180388,arizctapp
107901,1195185,washctapp
107901,1170926,alaska
107901,1190257,cal
107901,1173738,cal
107901,1190149,arizctapp
107901,1173780,cal
107901,1168666,ariz
107901,1184253,arizctapp
107901,1163469,cal
107901,1201613,colo
107901,1228357,wash
107901,1166190,haw
107901,1184245,alaska
107901,1201915,nc
107901,1217694,arizctapp
107901,1210220,wash
107901,1245075,kan
107901,1202087,ga
107901,1205981,arizctapp
107901,1198672,alaska
107901,1251719,ariz
107901,1254535,nmctapp
107901,1246292,alaska
107901,1243011,michctapp
107901,1203200,colo
107901,1246391,kan
107901,1207883,cal
107901,1203307,cal
107901,1261963,wva
107901,1243287,nd
107901,1255151,va
107901,1200510,ga
107901,1216238,kan
107901,1268018,cal
107901,1316785,nev
107901,1272854,washctapp
107901,1278638,colo
107901,1320503,ncctapp
107901,1344983,nc
107901,1325319,ga
107901,1335653,wva
107901,1342184,wva
107901,1304740,wva
107901,1274818,neb
107901,1293270,colo
107901,1275717,wash
107901,1270184,nd
107901,1408659,idahoctapp
107901,1368979,nc
107901,1365481,alaska
107901,1343255,wva
107901,1411353,sdd
107901,1356259,ga
107901,1395261,alaska
107901,1408492,va
107901,1373407,idaho
107901,1353293,haw
107901,1416415,ctd
107901,1383118,cal
107901,1353374,ariz
107901,1374778,okla
107901,1382100,njd
107901,1374852,utah
107901,1362686,wyd
107901,1361602,idd
107901,1416660,ilnd
107901,1354187,cal
107901,1375670,ncctapp
107901,1380559,ctd
107901,1404418,gand
107901,1422769,paed
107901,1445668,wash
107901,1404189,azd
107901,1431996,ded
107901,1445687,cand
107901,1389397,alaska
107901,1445479,wiwd
107901,2515821,arizctapp
107901,2520054,alnd
107901,1455145,mtd
107901,1427381,pawd
107901,1437575,laed
107901,1461320,hid
107901,1451801,cal
107901,1446635,kan
107901,1436178,md
107901,1421167,mied
107901,1421456,gand
107901,1452133,colo
107901,2575988,washctapp
107901,1424582,colo
107901,1448712,paed
107901,1480860,laed
107901,1487582,mowd
107901,1472447,cod
107901,1487636,ded
107901,1472580,ilnd
107901,1467040,nj
107901,1452976,cal
107901,1452992,wash
107901,1456771,dcd
107901,1449213,dcd
107901,1495393,njsuperctappdiv
107901,1472876,ri
107901,1468392,pawd
107901,1456940,almd
107901,2594870,azd
107901,2594873,cacd
107901,2594895,ctd
107901,2594916,ned
107901,1453586,colo
107901,1460343,paed
107901,1460352,mnd
107901,1468820,rid
107901,1467738,cod
107901,1489043,almd
107901,1494281,cod
107901,1483453,ded
107901,1480176,md
107901,1482178,ohsd
107901,1472028,azd
107901,1501781,dcd
107901,1498015,cand
107901,1516505,ri
107901,1498903,conn
107901,1519864,dc
107901,1496754,tex
107901,1500109,flsd
107901,1513024,tenn
107901,1518177,tenn
107901,852501,ind
107901,793118,ca9
107901,1534660,tenncrimapp
107901,898661,nd
107901,1531970,mied
107901,877568,mont
107901,875698,mont
107901,1545491,nj
107901,1533028,nj
107901,1531854,vt
107901,1579557,laed
107901,1579849,nhd
107901,1604377,wied
107901,1604581,ilnd
107901,1605148,la
107901,1606366,njd
107901,1606447,cand
107901,1606873,cand
107901,1607108,wied
107901,1607876,ksd
107901,1591889,ohsd
107901,4262869,texapp
107901,4286976,texapp
107901,4297167,texapp
107901,1622897,mo
107901,145706,scotus
107901,1624238,flnd
107901,4472344,iowa
107901,4472170,iowa
107901,7853192,nebctapp
107901,9415715,mont
107901,9480862,ohioctapp
107901,9997788,kan
107901,9998708,wyo
107901,7311954,nysd
107901,6574756,mass
107901,6575338,mass
107901,6575006,mass
107901,6575279,mass
107901,6576156,mass
107901,7328180,nyed
107901,6577963,mass
107901,6576602,mass
107901,8439798,ca2
107901,6577742,mass
107901,6578558,mass
107901,2596251,nywd
107901,6579230,mass
107901,6577237,mass
107901,2594719,nysd
107901,6580061,mass
107901,2594831,nysd
107901,2151122,nynd
107901,2030469,mass
107901,8354224,masssuperct
107901,8353300,masssuperct
107901,2030469,mass
107901,2080498,mass
107901,8878494,mad
107901,6658775,alaska
107901,7326139,ksd
107901,7326140,ksd
107901,7326714,vaed
107901,8351513,masssuperct
107901,2248623,mad
107901,2239673,nysd
107901,390299,ca2
107901,5681188,ny
107901,743587,ca2
107901,323900,ca2
107901,8723709,mad
107901,8849778,nyed
107901,8849778,nyed
107901,8850229,nyed
107901,796834,ca2
107901,2528744,mass
107901,2528744,mass
107901,108362,scotus
107901,108990,scotus
107901,108990,scotus
107901,108990,scotus
107901,108362,scotus
107901,108990,scotus
107901,9730552,mad
107901,8799438,cand
107901,8899746,ca9
107901,8903495,ca9
107901,8921732,ca9
107901,8921732,ca9
107901,8921732,ca9
107901,8913913,ca9
107901,8923221,ca9
107901,9007299,ca9
107901,8923161,ca9
107901,8924185,ca9
107901,8911942,ca9
107901,5806040,calctapp
107901,8941375,ca9
107901,5807414,calctapp
107901,5805467,calctapp
107901,8927854,ca9
107901,7045435,ca9
107901,8957588,ca9
107901,8964017,ca9
107901,1376669,nysd
107901,7047264,ca9
107901,7031765,ca9
107901,9009163,ca9
107901,1148416,cal
107901,1126695,cal
107901,1163469,cal
107901,1163469,cal
107901,1163469,cal
107901,1140886,cal
107901,7058956,ca9
107901,1467938,nynd
107901,506634,ca9
107901,1652473,nyed
107901,500686,ca9
107901,1422822,cal
107901,1401945,cal
107901,7427837,calappdeptsuper
107901,1374964,cal
107901,1164414,cal
107901,1184465,cal
107901,1173780,cal
107901,1471440,cand
107901,509353,ca9
107901,1186805,cal
107901,1182706,cal
107901,1190257,cal
107901,1205046,cal
107901,1383118,cal
107901,291759,ca2
107901,1312174,cal
107901,294764,ca2
107901,337577,ca2
107901,349343,ca2
107901,328547,ca2
107901,8925932,ca9
107901,321007,ca2
107901,293883,ca2
107901,328830,ca2
107901,299527,ca2
107901,331939,ca2
107901,293993,ca2
107901,372789,ca2
107901,329258,ca2
107901,285928,ca2
107901,307967,ca2
107901,310125,ca2
107901,1362998,nysd
107901,323900,ca2
107901,308263,ca2
107901,308557,ca2
107901,305771,ca2
107901,310218,ca2
107901,296468,ca2
107901,329586,ca2
107901,1457995,nyed
107901,1378904,nysd
107901,296597,ca2
107901,1481036,nysd
107901,1367551,nyed
107901,1449656,nysd
107901,330084,ca2
107901,1472414,nysd
107901,1421404,nysd
107901,1367642,nysd
107901,1367667,nyed
107901,1468930,nysd
107901,1382055,nyed
107901,1400774,nyed
107901,1455437,nysd
107901,1400935,nysd
107901,1687949,nysd
107901,1460730,nysd
107901,8980252,ca9
107901,1501452,nysd
107901,1480968,nywd
107901,2583410,ny
107901,2583546,ny
107901,1482469,nysd
107901,2005027,nyed
107901,1769889,nyed
107901,1623353,nysd
107901,1448034,nysd
107901,1953521,nysd
107901,2344158,nysd
107901,2587130,ny
107901,2589171,ny
107901,1430030,nysd
107901,2005529,nyed
107901,1580386,nysd
107901,290953,ca9
107901,1891460,nysd
107901,2095314,nysd
107901,2004193,nysd
107901,1964768,nyed
107901,1428246,nyed
107901,2131522,nysd
107901,2007222,nysd
107901,1424815,nysd
107901,2259176,nyed
107901,2259176,nyed
107901,1739012,nyed
107901,1739012,nyed
107901,2239673,nysd
107901,1513079,nysd
107901,2347307,nysd
107901,1414646,nysd
107901,1739237,nysd
107901,1601875,nyed
107901,8942798,ca9
107901,2367871,nyed
107901,2290214,nysd
107901,2281023,nysd
107901,2245271,nyed
107901,2097752,nynd
107901,1867803,nysd
107901,1867883,nynd
107901,1867913,nyed
107901,2343271,nyed
107901,8905894,ca9
107901,8905894,ca9
107901,303742,ca9
107901,339331,ca9
107901,304278,ca9
107901,5921823,nyappdiv
107901,5949878,nyappdiv
107901,313022,ca9
107901,313022,ca9
107901,6327797,nysurct
107901,6327264,nysupct
107901,6327471,nysupct
107901,6328324,nysupct
107901,6327749,nysupct
107901,6322369,nysupct
107901,6322381,nysupct
107901,523620,ca9
107901,6330941,nysupct
107901,6353870,nycrimct
107901,6353642,nycfamct
107901,8897716,ca2
107901,8796898,nysd
107901,8910516,ca2
107901,8898661,ca2
107901,2138631,calctapp
107901,8898685,ca2
107901,8802900,nysd
107901,8901897,ca2
107901,8900145,ca2
107901,8921779,ca2
107901,8810069,nysd
107901,8909366,ca2
107901,8909466,ca2
107901,8894674,ca2
107901,293883,ca2
107901,8909608,ca2
107901,1460730,nysd
107901,349343,ca2
107901,349343,ca2
107901,310218,ca2
107901,1739012,nyed
107901,1739012,nyed
107901,1430030,nysd
107901,1891460,nysd
107901,8902587,ca2
107901,8819269,nysd
107901,8795372,nysd
107901,8902870,ca2
107901,8896835,ca2
107901,2136020,calctapp
107901,8897981,ca2
107901,385829,ca2
107901,8806611,nysd
107901,8899765,ca2
107901,448149,ca2
107901,530278,ca2
107901,1408845,nyed
107901,450568,ca2
107901,2166585,calctapp
107901,1375178,nysd
107901,498443,ca2
107901,1816917,nysd
107901,1494044,nyed
107901,2134894,cand
107901,440441,ca2
107901,1798508,nyed
107901,1557857,nysd
107901,1419082,nyed
107901,1525979,nynd
107901,1810166,nysd
107901,1419842,nynd
107901,1507421,nysd
107901,1654430,nyed
107901,1407977,nysd
107901,1443533,nynd
107901,1440530,nysd
107901,2125911,nysd
107901,1614140,nyed
107901,2168656,calctapp
107901,2387441,nynd
107901,2183771,nyed
107901,2294994,calctapp
107901,1390734,cal
107901,1418458,cal
107901,1268018,cal
107901,1268018,cal
107901,1271357,cal
107901,6333227,nysupct
107901,6354549,nycfamct
107901,6336193,nysurct
107901,8939523,ca2
107901,8965043,ca2
107901,8934090,ca2
107901,8889017,nyed
107901,8896124,nyed
107901,8891610,nynd
107901,8924010,ca2
107901,8982197,ca2
107901,2659142,ca9
107901,8938772,ca2
107901,2287111,calctapp
107901,7109616,ca9
107901,2256161,calctapp
107901,2527711,nyed
107901,1162287,cal
107901,8721648,caed
107901,2162863,calctapp
107901,5811308,calctapp
107901,8438418,ca9
107901,7311105,cand
107901,5810495,calctapp
107901,8438449,ca9
107901,8438332,ca9
107901,1425730,nyed
107901,541746,ca2
107901,1361649,nyed
107901,8988521,ca2
107901,1361692,nysd
107901,8710838,nysd
107901,1395449,nysd
107901,677791,ca2
107901,7030084,ca2
107901,738230,ca2
107901,1432253,nysd
107901,7048090,ca2
107901,8744548,nysd
107901,7042033,ca2
107901,2425604,nyed
107901,2378007,nysd
107901,8442354,ca9
107901,3203795,ca9
107901,8207113,vt
107901,8797974,vtd
107901,8208771,vt
107901,2285765,vt
107901,8208558,vt
107901,8803350,vtd
107901,8966856,ca2
107901,8911677,ca2
107901,8529575,deb
107901,5239164,texapp
107901,7311576,txsd
107901,8442099,ca5
107901,7334514,txnd
107901,7334855,txwd
107901,8797468,txsd
107901,8711004,txwd
107901,4603400,ca7
107901,8910254,ca5
107901,8906380,ca5
107901,8921406,ca5
107901,8922921,ca5
107901,8896227,ca5
107901,8924639,ca5
107901,8901101,ca5
107901,8923067,ca5
107901,8903104,ca5
107901,8903104,ca5
107901,8905684,ca5
107901,363124,ca5
107901,286770,ca5
107901,4613994,kan
107901,4640105,pa
107901,302507,ca5
107901,304722,ca5
107901,285657,ca5
107901,9529279,azd
107901,317111,ca5
107901,313394,ca5
107901,328195,ca5
107901,304020,ca5
107901,323811,ca5
107901,312834,ca5
107901,322914,ca5
107901,1496754,tex
107901,329405,ca5
107901,318515,ca5
107901,340763,ca5
107901,390243,ca5
107901,337750,ca5
107901,337750,ca5
